"","x"
"5091",8.812075575
"5092",12.248948
"5093",10.06109539
"5094",6.67768307
"5095",9.081341531
"5096",6.948778287
"5097",6.901154002
"5098",8.093137958
"5099",8.306382896
"5100",9.99894274
"5101",11.39609736
"5102",10.34496067
"5103",10.15143055
"5104",12.69809942
"5105",10.75198569
"5106",10.08221504
"5107",8.969355412
"5108",8.139052424
"5109",9.69609347
"5110",11.75718689
"5111",11.81591158
"5112",8.026033951
"5113",9.569558886
"5114",8.009516632
"5115",10.38896987
"5116",10.34959612
"5117",7.665794288
"5118",8.499133071
"5119",13.00169289
"5120",8.626274358
"5121",9.099386964
"5122",10.78952426
"5123",5.607961355
"5124",8.531339492
"5125",10.93629417
"5126",9.480885923
"5127",10.68372715
"5128",9.400405507
"5129",8.782386899
"5130",9.345379684
"5131",11.26048437
"5132",12.00328201
"5133",11.35707362
"5134",5.032735603
"5135",7.413321226
"5136",8.808607345
"5137",5.14564279
"5138",8.079698729
"5139",8.025556904
"5140",10.13595024
"5141",8.932449189
"5142",10.32401448
"5143",7.221182486
"5144",8.000626099
"5145",11.38087414
"5146",9.425420262
"5147",8.434993596
"5148",6.259406001
"5149",7.175965821
"5150",8.822141391
"5151",10.36467146
"5152",9.984694806
"5153",11.53715588
"5154",10.37216523
"5155",8.488678755
"5156",14.09187208
"5157",10.69781939
"5158",8.851812957
"5159",6.411265918
"5160",9.906997226
"5161",7.990437667
"5162",8.959610713
"5163",6.927138618
"5164",9.42719485
"5165",9.245627721
"5166",8.847854216
"5167",9.700880872
"5168",8.749191733
"5169",13.17796329
"5170",10.27381013
"5171",10.11490017
"5172",6.697834421
"5173",8.484748621
"5174",10.3892135
"5175",7.35716219
"5176",14.38658257
"5177",10.30581307
"5178",10.21322045
"5179",13.02572112
"5180",8.650274194
"5181",9.290817567
"5182",8.881459733
"5183",8.644488509
"5184",11.07394591
"5185",10.89212101
"5186",11.47255874
"5187",7.685670008
"5188",15.48965381
"5189",7.474943614
"5190",11.24932873
"5191",10.07111501
"5192",9.490995849
"5193",5.268416384
"5194",9.774322819
"5195",9.167739195
"5196",8.663186321
"5197",9.611558079
"5198",7.684334519
"5199",10.09112963
"5200",9.054722304
"5201",8.814559173
"5202",11.88019843
"5203",5.313059382
"5204",9.894648006
"5205",9.372390008
"5206",7.92976381
"5207",9.906644494
"5208",10.09151737
"5209",12.48633339
"5210",11.57126611
"5211",11.84414922
"5212",7.216652209
"5213",6.037461555
"5214",12.50599781
"5215",10.85674781
"5216",10.66008729
"5217",11.66553894
"5218",8.523707964
"5219",11.86557392
"5220",11.03561633
"5221",5.695947573
"5222",10.79102658
"5223",8.282370822
"5224",9.39302143
"5225",8.43060157
"5226",6.677335432
"5227",9.474286767
"5228",11.42804975
"5229",9.259421319
"5230",7.939765121
"5231",10.43550902
"5232",10.06253481
"5233",8.529000406
"5234",5.591952159
"5235",6.127153986
"5236",7.042147985
"5237",11.11116425
"5238",8.334134424
"5239",9.640019348
"5240",10.84019194
"5241",9.750906024
"5242",6.958188588
"5243",12.38488366
"5244",9.009147037
"5245",10.63620861
"5246",9.724881687
"5247",7.211130389
"5248",8.463818727
"5249",11.8918804
"5250",7.434763975
"5251",7.575721795
"5252",13.93328591
"5253",10.94361992
"5254",5.870069524
"5255",7.858946009
"5256",8.054079147
"5257",9.793060675
"5258",10.79298229
"5259",7.798695796
"5260",9.805090061
"5261",9.927145355
"5262",7.276285012
"5263",10.70625547
"5264",13.04716215
"5265",9.560375274
"5266",12.73752085
"5267",6.808113952
"5268",11.22253911
"5269",12.54690677
"5270",11.76784426
"5271",12.20415132
"5272",9.305775713
"5273",6.272092076
"5274",10.24618641
"5275",9.461584616
"5276",7.793888275
"5277",7.828072614
"5278",9.252548348
"5279",13.43001034
"5280",7.718394943
"5281",10.10600365
"5282",5.700225286
"5283",13.96582838
"5284",12.72256284
"5285",10.31703843
"5286",5.242030714
"5287",9.996557541
"5288",9.668210783
"5289",10.10940544
"5290",10.99510282
"5291",13.22273322
"5292",5.043864143
"5293",13.28248283
"5294",9.534450613
"5295",5.416990071
"5296",13.83532114
"5297",8.417451785
"5298",9.717582216
"5299",8.335098692
"5300",13.11732346
"5301",10.65157217
"5302",7.183884374
"5303",10.041194
"5304",4.990861668
"5305",9.585421678
"5306",11.75366797
"5307",11.70461216
"5308",11.79633346
"5309",10.61769017
"5310",6.262755463
"5311",10.99326977
"5312",10.85903483
"5313",10.48373778
"5314",8.592788684
"5315",7.935647519
"5316",9.318346102
"5317",15.81562027
"5318",8.73652802
"5319",9.558522093
"5320",6.800827727
"5321",12.35995864
"5322",9.128261241
"5323",7.450397822
"5324",11.53906142
"5325",9.857807514
"5326",8.052626668
"5327",8.294931355
"5328",7.999585034
"5329",8.778865661
"5330",9.491926953
"5331",8.241775144
"5332",9.048633555
"5333",10.46067202
"5334",9.700644905
"5335",10.18108123
"5336",7.312007046
"5337",10.21760798
"5338",9.594191674
"5339",5.598357594
"5340",12.08574637
"5341",12.01114201
"5342",11.9603904
"5343",6.140952054
"5344",12.76676891
"5345",8.438852381
"5346",9.025042663
"5347",9.550067142
"5348",7.224539823
"5349",11.01637702
"5350",6.536784754
"5351",6.812240167
"5352",8.44726383
"5353",9.529345077
"5354",9.404814389
"5355",9.961011281
"5356",9.72022616
"5357",8.896238863
"5358",9.274599089
"5359",10.46904808
"5360",10.27279657
"5361",9.78336509
"5362",9.438366059
"5363",12.79195449
"5364",12.41230291
"5365",6.414832556
"5366",6.008309889
"5367",7.711094252
"5368",8.626700049
"5369",7.195592899
"5370",10.88677285
"5371",9.471510156
"5372",8.591828501
"5373",11.67722638
"5374",9.371747369
"5375",10.91403196
"5376",13.44907879
"5377",6.488091239
"5378",10.13095966
"5379",11.76940952
"5380",8.341287797
"5381",9.225669625
"5382",12.75361813
"5383",5.238763761
"5384",12.48301373
"5385",10.19545561
"5386",8.363031109
"5387",9.323144212
"5388",6.607232366
"5389",9.242408676
"5390",8.004314378
"5391",7.185273974
"5392",7.939304476
"5393",13.60978489
"5394",11.32379229
"5395",11.87561047
"5396",10.87338386
"5397",11.70551569
"5398",10.91169058
"5399",9.12363233
"5400",4.764152485
"5401",6.081794671
"5402",11.2328008
"5403",10.42493076
"5404",8.263536734
"5405",10.62715763
"5406",11.4469082
"5407",7.957453017
"5408",7.669211507
"5409",9.350961399
"5410",11.2155244
"5411",12.62228393
"5412",9.521752377
"5413",7.74427695
"5414",9.351948244
"5415",8.311418034
"5416",10.85697172
"5417",8.456925376
"5418",14.44232649
"5419",11.89684469
"5420",7.169336437
"5421",6.767724759
"5422",9.687450637
"5423",9.524675828
"5424",10.21262865
"5425",9.302901776
"5426",7.682170768
"5427",11.79298878
"5428",7.307651962
"5429",9.733776795
"5430",9.665900901
"5431",10.30383814
"5432",8.860100878
"5433",9.509711998
"5434",11.94343738
"5435",10.40052189
"5436",9.60913617
"5437",10.12414751
"5438",8.075302179
"5439",9.671995516
"5440",9.302724019
"5441",10.56994886
"5442",7.455492603
"5443",10.28955985
"5444",10.55329057
"5445",11.07669971
"5446",6.170702583
"5447",7.092002949
"5448",9.702835414
"5449",11.33178707
"5450",10.05054924
"5451",9.003171197
"5452",11.93143556
"5453",11.53118287
"5454",12.74129816
"5455",11.14586506
"5456",9.682150427
"5457",8.754161854
"5458",5.461942618
"5459",8.524866191
"5460",10.57973549
"5461",11.33082474
"5462",6.733621756
"5463",11.79688371
"5464",8.109929309
"5465",8.814514897
"5466",6.91284639
"5467",11.19258867
"5468",8.577226007
"5469",7.864540043
"5470",11.58903493
"5471",13.66293796
"5472",5.301544091
"5473",6.013411376
"5474",6.565520557
"5475",6.379870958
"5476",10.88377048
"5477",9.905682171
"5478",14.42288133
"5479",6.050724698
"5480",6.924887878
"5481",8.72739744
"5482",6.144842227
"5483",5.968110379
"5484",10.09151737
"5485",7.304679596
"5486",7.186464411
"5487",9.463689576
"5488",5.249101669
"5489",12.70899551
"5490",12.68017276
"5491",2.984792031
"5492",8.488365869
"5493",14.17920295
"5494",10.06744014
"5495",11.01712172
"5496",8.210140869
"5497",9.943523326
"5498",6.503987985
"5499",8.794806726
"5500",10.01921352
"5501",11.50158388
"5502",9.26176633
"5503",8.369080425
"5504",11.10002262
"5505",6.917044602
"5506",12.24414098
"5507",7.244330958
"5508",9.550473206
"5509",10.94720085
"5510",13.2785672
"5511",8.802816577
"5512",12.67908414
"5513",7.454322908
"5514",9.952342472
"5515",8.544824785
"5516",8.155473476
"5517",9.596375679
"5518",9.598239853
"5519",7.894109239
"5520",7.358493921
"5521",8.734986475
"5522",7.860369674
"5523",10.3374554
"5524",9.829378526
"5525",10.25632637
"5526",11.007134
"5527",10.55153286
"5528",9.175207279
"5529",12.84466841
"5530",7.001302135
"5531",12.42207822
"5532",9.407961413
"5533",11.71634522
"5534",7.680541243
"5535",8.914196649
"5536",7.663109281
"5537",6.96082988
"5538",13.04762958
"5539",4.954768461
"5540",9.36958258
"5541",11.55953644
"5542",8.661169701
"5543",6.561666187
"5544",11.03366573
"5545",10.23925367
"5546",6.708108344
"5547",10.8290326
"5548",9.776634672
"5549",6.622166591
"5550",8.29349002
"5551",10.08879025
"5552",9.806318873
"5553",10.62570029
"5554",6.760303071
"5555",10.38557049
"5556",11.07976382
"5557",6.479151567
"5558",9.969537946
"5559",10.46593952
"5560",9.592672532
"5561",12.06947131
"5562",10.75993493
"5563",9.969175696
"5564",7.375682859
"5565",13.09721658
"5566",9.359244811
"5567",11.86748199
"5568",8.760068353
"5569",8.282913315
"5570",9.993410526
"5571",8.686830016
"5572",9.979137412
"5573",10.52309419
"5574",12.09933204
"5575",12.03871827
"5576",10.94978483
"5577",10.64226316
"5578",10.08804307
"5579",7.470697631
"5580",11.66388764
"5581",7.645657766
"5582",8.452851863
"5583",10.08512506
"5584",11.64299963
"5585",10.88129632
"5586",8.665637541
"5587",9.308891697
"5588",8.744682324
"5589",10.57539783
"5590",6.745171916
"5591",7.033487002
"5592",10.33164721
"5593",11.44022852
"5594",9.16456
"5595",7.844463137
"5596",12.47403162
"5597",7.762190554
"5598",9.482810189
"5599",12.85078444
"5600",8.915051572
"5601",13.78604489
"5602",7.632168757
"5603",11.53034636
"5604",11.11657194
"5605",11.31933719
"5606",9.293900082
"5607",10.11387795
"5608",11.53931883
"5609",12.24059607
"5610",7.905906278
"5611",7.39364405
"5612",11.28368097
"5613",10.72892418
"5614",8.721039065
"5615",7.03699003
"5616",11.31745999
"5617",8.744929814
"5618",10.54835392
"5619",6.700452117
"5620",9.871325437
"5621",11.28642648
"5622",10.0111186
"5623",11.38646855
"5624",4.306144169
"5625",5.913411431
"5626",10.05472453
"5627",9.425270194
"5628",8.369823468
"5629",6.520646621
"5630",10.2544364
"5631",12.49372985
"5632",8.901426045
"5633",10.11090473
"5634",5.728097199
"5635",10.63253846
"5636",9.021105716
"5637",7.210411508
"5638",8.986423393
"5639",4.780674038
"5640",11.33184278
"5641",11.44752727
"5642",9.705929727
"5643",7.332781265
"5644",9.516312903
"5645",7.331174224
"5646",10.06068028
"5647",11.67416101
"5648",10.22266475
"5649",12.90989066
"5650",10.63009488
"5651",9.530430066
"5652",9.316451247
"5653",7.952587335
"5654",7.526978499
"5655",11.36830044
"5656",10.5060273
"5657",6.577204738
"5658",10.19906622
"5659",8.348579066
"5660",10.56018048
"5661",9.878338998
"5662",5.929307165
"5663",9.030941227
"5664",11.4956742
"5665",8.411721547
"5666",9.473363019
"5667",10.04296344
"5668",5.093814053
"5669",9.187946525
"5670",7.492026735
"5671",9.917879086
"5672",10.61679949
"5673",9.243718838
"5674",9.311860901
"5675",8.559317679
"5676",7.945040001
"5677",10.93397203
"5678",11.22231561
"5679",6.936610658
"5680",10.66298961
"5681",10.58805195
"5682",9.853590698
"5683",7.287171516
"5684",8.64650156
"5685",10.60965407
"5686",12.84269389
"5687",7.150499496
"5688",10.71304096
"5689",9.059603813
"5690",6.138192543
"5691",13.12350241
"5692",8.685365573
"5693",7.959106849
"5694",10.43341315
"5695",8.003238256
"5696",14.67373166
"5697",5.929359669
"5698",9.364602646
"5699",10.34416616
"5700",9.660970744
"5701",12.60990807
"5702",7.232285424
"5703",5.270961264
"5704",10.87357259
"5705",8.299779527
"5706",12.02687241
"5707",9.195432014
"5708",9.584008135
"5709",9.885339216
"5710",7.272925155
"5711",11.51452048
"5712",10.14676867
"5713",9.651221595
"5714",12.87357131
"5715",7.824447557
"5716",10.99851193
"5717",13.99702576
"5718",8.128011039
"5719",9.892093722
"5720",11.13277513
"5721",7.936382844
"5722",9.572043374
"5723",9.215447438
"5724",6.667600901
"5725",7.659254506
"5726",8.382071801
"5727",9.131179134
"5728",8.435987712
"5729",7.839373215
"5730",10.91999809
"5731",12.83069738
"5732",5.586259535
"5733",13.36467353
"5734",10.22110027
"5735",6.51945469
"5736",6.71549557
"5737",12.27214697
"5738",10.3687121
"5739",10.03883805
"5740",11.13003763
"5741",8.420332775
"5742",6.685161638
"5743",11.70823128
"5744",9.923718604
"5745",8.375542417
"5746",8.777917862
"5747",11.43096615
"5748",11.7325651
"5749",10.63456797
"5750",12.83080591
"5751",10.28898821
"5752",8.558727105
"5753",10.28877135
"5754",10.41890404
"5755",4.618652327
"5756",9.940256154
"5757",8.41630393
"5758",8.0617347
"5759",8.653124174
"5760",11.36058115
"5761",8.119850076
"5762",8.486710397
"5763",8.526346493
"5764",7.440984445
"5765",9.439270846
"5766",7.713176284
"5767",11.76315426
"5768",10.82913807
"5769",8.12732666
"5770",8.62203023
"5771",11.34808536
"5772",9.728745895
"5773",11.90435002
"5774",12.08489048
"5775",10.71824338
"5776",11.59131095
"5777",8.538061013
"5778",8.51811564
"5779",9.578168568
"5780",11.94342223
"5781",10.37100201
"5782",8.356826186
"5783",11.15854361
"5784",7.546644662
"5785",8.313818462
"5786",12.18072721
"5787",10.00848401
"5788",7.800036171
"5789",8.977859499
"5790",12.51084249
"5791",8.964533235
"5792",11.8914012
"5793",12.79112326
"5794",14.57791895
"5795",5.785425014
"5796",9.933429262
"5797",7.946387724
"5798",11.09253684
"5799",11.34871608
"5800",8.84103801
"5801",7.733646025
"5802",9.003145838
"5803",6.170568795
"5804",8.656900184
"5805",10.14481103
"5806",8.676299457
"5807",8.135414323
"5808",12.31055521
"5809",7.527315483
"5810",9.905102591
"5811",10.76555622
"5812",12.82549793
"5813",9.288073427
"5814",10.4125067
"5815",11.04924863
"5816",11.22131122
"5817",11.05941517
"5818",10.41809523
"5819",11.92020049
"5820",8.645662516
"5821",7.90367581
"5822",8.292207104
"5823",9.269226276
"5824",11.49537565
"5825",4.406705621
"5826",10.13341415
"5827",7.505675609
"5828",10.42969071
"5829",9.440771507
"5830",12.06168609
"5831",12.35635349
"5832",8.871785761
"5833",13.51431938
"5834",10.21055143
"5835",7.254702707
"5836",11.98174094
"5837",8.671330148
"5838",9.954419156
"5839",12.43365841
"5840",9.018977989
"5841",9.186283551
"5842",7.947304772
"5843",12.63491393
"5844",10.05892748
"5845",9.692383069
"5846",10.05485675
"5847",6.908339382
"5848",6.413994429
"5849",7.167448164
"5850",8.086488995
"5851",6.2898988
"5852",10.83632303
"5853",6.310339071
"5854",9.446864014
"5855",6.468670467
"5856",10.28125476
"5857",9.550377533
"5858",8.65514812
"5859",8.293248486
"5860",7.154908453
"5861",6.67345681
"5862",7.223357033
"5863",9.412387424
"5864",7.658648634
"5865",8.106822456
"5866",7.210380431
"5867",8.033402244
"5868",10.05983927
"5869",11.7496099
"5870",9.381379207
"5871",9.935333358
"5872",11.2884285
"5873",10.07855543
"5874",6.843499591
"5875",11.04889932
"5876",10.25470458
"5877",6.926081786
"5878",17.1807635
"5879",10.87913459
"5880",4.709125159
"5881",10.30474932
"5882",9.031693079
"5883",8.17276013
"5884",7.457385335
"5885",10.43414425
"5886",12.66120288
"5887",8.850897663
"5888",8.87765349
"5889",9.490899693
"5890",10.32222271
"5891",6.872622636
"5892",15.37267463
"5893",9.396266424
"5894",10.68386399
"5895",11.72916586
"5896",6.450575904
"5897",10.56286982
"5898",6.535408253
"5899",7.646380638
"5900",5.620552291
"5901",12.49447683
"5902",7.103957278
"5903",11.14592246
"5904",5.539074909
"5905",10.41617001
"5906",11.53828372
"5907",6.241455349
"5908",9.712033264
"5909",11.69502717
"5910",7.526483237
"5911",7.331069706
"5912",11.82909358
"5913",9.409552262
"5914",7.556116998
"5915",9.14519051
"5916",10.57217094
"5917",7.608232948
"5918",5.842133362
"5919",11.36972771
"5920",8.730998286
"5921",14.39306087
"5922",7.744501505
"5923",10.04442584
"5924",10.69869932
"5925",8.039116791
"5926",8.639200373
"5927",10.29023989
"5928",9.656339764
"5929",7.808197567
"5930",10.53901202
"5931",7.539504532
"5932",8.905459104
"5933",9.495608538
"5934",6.858757692
"5935",8.528873978
"5936",12.3014415
"5937",10.74472039
"5938",7.378621839
"5939",8.094486014
"5940",8.294745186
"5941",10.22363909
"5942",8.010820093
"5943",8.231720366
"5944",9.871016893
"5945",9.288712654
"5946",9.82991807
"5947",10.00423459
"5948",11.39660976
"5949",7.819367388
"5950",9.709288968
"5951",10.51630194
"5952",11.77252342
"5953",9.997005551
"5954",8.410899301
"5955",11.00478229
"5956",11.9385158
"5957",9.694902919
"5958",9.011921704
"5959",8.084250849
"5960",8.601528202
"5961",8.194391217
"5962",8.719766417
"5963",9.654426379
"5964",7.710225917
"5965",8.200791021
"5966",10.85774272
"5967",12.24401518
"5968",9.952011467
"5969",10.267461
"5970",13.26480275
"5971",7.437241916
"5972",9.157985312
"5973",13.13296886
"5974",7.882922844
"5975",6.781485734
"5976",12.11214938
"5977",9.321876816
"5978",9.187742927
"5979",8.723115848
"5980",7.841326789
"5981",6.43603169
"5982",10.28280281
"5983",14.95958657
"5984",11.39512162
"5985",5.578704011
"5986",9.810269151
"5987",7.702115181
"5988",13.56583534
"5989",11.00257736
"5990",10.76575648
"5991",10.68573704
"5992",9.64053762
"5993",11.97545282
"5994",13.70636057
"5995",11.49036354
"5996",11.16684949
"5997",6.119437549
"5998",8.028666405
"5999",9.634960161
"6000",12.67491451
"6001",7.743585576
"6002",8.048344105
"6003",14.20129236
"6004",8.283939154
"6005",11.89744919
"6006",10.6609079
"6007",9.254481183
"6008",9.958685289
"6009",11.04057255
"6010",9.286319288
"6011",10.98835882
"6012",7.316557139
"6013",6.843647115
"6014",11.94101801
"6015",7.217127504
"6016",6.376203215
"6017",7.780086473
"6018",11.10579086
"6019",9.439102721
"6020",9.448553737
"6021",12.53798909
"6022",9.89240579
"6023",9.263467671
"6024",11.17301108
"6025",10.75733874
"6026",10.21259737
"6027",7.535262741
"6028",10.82379309
"6029",10.152491
"6030",8.789625759
"6031",8.309976363
"6032",6.605106501
"6033",11.47245454
"6034",10.59232997
"6035",12.22877204
"6036",12.53935976
"6037",12.87329607
"6038",9.739150748
"6039",9.583324908
"6040",9.256241036
"6041",10.28590401
"6042",7.177432669
"6043",8.788325385
"6044",11.14677959
"6045",10.66406664
"6046",8.145175095
"6047",10.99257953
"6048",8.666456518
"6049",8.198422385
"6050",10.57332185
"6051",11.89324681
"6052",5.32607048
"6053",13.46822345
"6054",9.608424347
"6055",7.807958794
"6056",13.71484203
"6057",9.604248064
"6058",8.177772124
"6059",11.02115514
"6060",11.722987
"6061",9.130062989
"6062",9.254289024
"6063",7.469788752
"6064",11.84492761
"6065",11.11562887
"6066",8.702649555
"6067",12.2148157
"6068",9.310373056
"6069",9.05837876
"6070",11.04760809
"6071",9.192756015
"6072",10.95190822
"6073",11.18850995
"6074",9.091047062
"6075",10.97135968
"6076",7.009037599
"6077",8.593869882
"6078",11.17502926
"6079",10.85359334
"6080",8.575239114
"6081",5.898262896
"6082",10.53317091
"6083",11.28200937
"6084",9.139980096
"6085",5.443460155
"6086",10.76383768
"6087",10.36009227
"6088",7.151126632
"6089",9.189673268
"6090",12.60675999
"6091",7.605115025
"6092",11.04040922
"6093",10.69458876
"6094",6.478886695
"6095",7.84309594
"6096",9.165724528
"6097",11.77447895
"6098",11.9900971
"6099",12.96037951
"6100",9.006015
"6101",11.19907259
"6102",7.957854313
"6103",8.475459654
"6104",8.71357808
"6105",10.78457824
"6106",13.70208979
"6107",10.44127963
"6108",12.04730795
"6109",13.57416542
"6110",10.9510236
"6111",6.217374179
"6112",7.140728274
"6113",6.636653593
"6114",8.943431719
"6115",6.303494871
"6116",5.837000975
"6117",13.83821303
"6118",9.070333538
"6119",10.03972997
"6120",7.151233921
"6121",8.505024911
"6122",9.515688926
"6123",9.827595068
"6124",8.768340289
"6125",9.634018284
"6126",9.075330318
"6127",9.503668513
"6128",11.88240774
"6129",11.40262674
"6130",9.431578448
"6131",7.360139826
"6132",8.171760912
"6133",10.39478501
"6134",9.018537082
"6135",10.48748
"6136",10.59086553
"6137",8.188303521
"6138",8.336850891
"6139",11.87146095
"6140",9.659096939
"6141",11.38087414
"6142",4.016840431
"6143",11.27063824
"6144",13.52937904
"6145",8.684917074
"6146",8.261477099
"6147",12.00086479
"6148",9.33181341
"6149",9.533366299
"6150",12.61633397
"6151",10.98680827
"6152",8.747895808
"6153",9.527292997
"6154",10.58834296
"6155",9.557092552
"6156",8.042366203
"6157",9.39940112
"6158",10.58746011
"6159",7.847674717
"6160",7.621688231
"6161",10.42162873
"6162",8.808249033
"6163",5.485234797
"6164",10.71358744
"6165",6.217443836
"6166",6.703527896
"6167",9.56083303
"6168",14.72861582
"6169",10.86987578
"6170",8.090910674
"6171",8.993197904
"6172",10.84417288
"6173",9.060253991
"6174",7.84675502
"6175",12.19098593
"6176",9.138509962
"6177",8.447370558
"6178",9.423619371
"6179",8.93134041
"6180",7.002970953
"6181",11.27520178
"6182",10.04691209
"6183",10.86930811
"6184",8.999966483
"6185",6.821323302
"6186",8.991384252
"6187",6.784153758
"6188",10.37721787
"6189",11.44368676
"6190",7.428721468
"6191",6.053081144
"6192",10.11134925
"6193",6.192221441
"6194",7.519039764
"6195",3.60556701
"6196",8.27133275
"6197",12.20733986
"6198",12.64318398
"6199",6.847441176
"6200",9.002820588
"6201",9.754268396
"6202",8.41014012
"6203",11.69368748
"6204",11.58488129
"6205",9.511184159
"6206",11.76716628
"6207",7.994079412
"6208",6.514972965
"6209",8.047347828
"6210",10.14203255
"6211",7.75633874
"6212",6.355524874
"6213",9.660230377
"6214",7.496354151
"6215",7.811845196
"6216",10.33587813
"6217",7.708728845
"6218",8.562183484
"6219",11.70932869
"6220",7.341177016
"6221",4.305427918
"6222",9.291685103
"6223",8.597851869
"6224",12.64777585
"6225",8.362055292
"6226",9.560726364
"6227",12.68731984
"6228",7.473315636
"6229",8.138117178
"6230",11.7072929
"6231",7.978890325
"6232",6.584160106
"6233",10.85793375
"6234",11.01923845
"6235",7.064142833
"6236",11.39370769
"6237",9.505057419
"6238",3.946008277
"6239",4.94637978
"6240",11.77183121
"6241",12.02817669
"6242",10.4105774
"6243",11.49023949
"6244",9.464590204
"6245",12.98754179
"6246",9.552427428
"6247",10.05355998
"6248",9.409203382
"6249",7.667986712
"6250",8.012084706
"6251",6.184930684
"6252",11.08948277
"6253",9.873731788
"6254",5.506474919
"6255",11.26704621
"6256",8.435663651
"6257",8.132758306
"6258",12.41554375
"6259",9.372429966
"6260",11.39828576
"6261",9.342200477
"6262",10.7784257
"6263",11.91104694
"6264",5.615805942
"6265",12.56490855
"6266",10.23811022
"6267",11.92323177
"6268",8.579417629
"6269",8.735050074
"6270",7.898543679
"6271",10.41607202
"6272",8.500041514
"6273",8.811458127
"6274",7.756133536
"6275",8.669609694
"6276",9.565603651
"6277",11.10868009
"6278",5.569587483
"6279",8.788356494
"6280",12.87798847
"6281",9.244468652
"6282",7.395997668
"6283",6.063940379
"6284",9.568937375
"6285",7.662819472
"6286",5.241992772
"6287",12.9253564
"6288",8.046182304
"6289",6.628995253
"6290",7.712838566
"6291",10.44860807
"6292",8.655376735
"6293",10.64176693
"6294",9.607997926
"6295",8.437711859
"6296",10.16844965
"6297",7.332012227
"6298",9.999507011
"6299",9.225024407
"6300",10.0390745
"6301",8.924613057
"6302",8.832166879
"6303",12.16967268
"6304",11.99264585
"6305",10.41158936
"6306",9.939461466
"6307",8.447633746
"6308",11.18543997
"6309",8.989068363
"6310",5.67647495
"6311",10.13637068
"6312",9.773229184
"6313",8.776905456
"6314",7.291531635
"6315",8.67410783
"6316",9.67023365
"6317",10.38649761
"6318",10.6492393
"6319",7.823432554
"6320",5.003867794
"6321",9.770794407
"6322",12.04239623
"6323",9.570007445
"6324",6.8657602
"6325",8.380607592
"6326",11.25984036
"6327",11.82091696
"6328",9.955411632
"6329",11.74435075
"6330",9.572407796
"6331",7.552767201
"6332",9.056413938
"6333",10.31276487
"6334",12.12586129
"6335",6.417221361
"6336",8.709975977
"6337",9.345539103
"6338",14.33002652
"6339",10.22099183
"6340",10.18932765
"6341",8.93130302
"6342",6.760647064
"6343",10.12319742
"6344",11.39596034
"6345",10.3815266
"6346",8.953805665
"6347",7.105904183
"6348",7.885299593
"6349",9.508637003
"6350",6.612632254
"6351",11.26812289
"6352",10.93570457
"6353",6.189227772
"6354",10.91508837
"6355",13.45912149
"6356",10.87609109
"6357",4.839135181
"6358",9.305901748
"6359",10.40032319
"6360",10.64250059
"6361",12.49781501
"6362",9.571543176
"6363",8.101157602
"6364",8.804990059
"6365",12.12998361
"6366",4.555158324
"6367",11.38331562
"6368",9.649684877
"6369",9.564036767
"6370",11.18624845
"6371",10.21345741
"6372",10.65497755
"6373",8.09256441
"6374",9.525976282
"6375",9.256447121
"6376",4.07716137
"6377",6.808582559
"6378",8.152636159
"6379",8.556019465
"6380",7.728566345
"6381",10.85737009
"6382",12.81069656
"6383",9.110967215
"6384",12.83690673
"6385",7.954328166
"6386",7.424651655
"6387",8.721997847
"6388",10.05916971
"6389",12.70106764
"6390",10.08676606
"6391",7.508439494
"6392",7.972285109
"6393",11.85850004
"6394",8.828623589
"6395",10.23751509
"6396",10.11176532
"6397",10.23335583
"6398",8.935906384
"6399",6.356940488
"6400",10.23118944
"6401",11.00009623
"6402",10.43747634
"6403",9.5744231
"6404",10.77455674
"6405",7.828027889
"6406",7.845363146
"6407",7.156806891
"6408",10.83623749
"6409",9.025453418
"6410",12.1705852
"6411",4.924951611
"6412",8.00951876
"6413",9.44389942
"6414",9.199983684
"6415",11.31050465
"6416",9.971704399
"6417",9.100743839
"6418",10.95488387
"6419",10.629827
"6420",7.601605542
"6421",10.58569479
"6422",8.225851629
"6423",10.95538002
"6424",10.68222642
"6425",10.0312026
"6426",7.435462936
"6427",7.539139714
"6428",5.278856402
"6429",12.6451481
"6430",11.55836377
"6431",6.360364826
"6432",8.454440894
"6433",8.762603335
"6434",11.63188551
"6435",8.514588198
"6436",10.18673716
"6437",12.96517873
"6438",8.898591566
"6439",8.518558679
"6440",10.30810373
"6441",10.65250089
"6442",11.38377649
"6443",10.25971503
"6444",7.122960772
"6445",7.834001508
"6446",4.249260842
"6447",11.52963211
"6448",8.903658694
"6449",10.99833958
"6450",7.996379596
"6451",8.613521758
"6452",9.916534961
"6453",9.197547405
"6454",13.2131317
"6455",8.498586509
"6456",8.433675992
"6457",13.67221191
"6458",9.883649032
"6459",7.794269879
"6460",14.53142313
"6461",7.063875694
"6462",8.408079983
"6463",8.575644844
"6464",7.966506502
"6465",9.765636221
"6466",11.43430148
"6467",7.292179391
"6468",9.143202878
"6469",13.63931703
"6470",11.52146801
"6471",9.095794156
"6472",6.954308991
"6473",9.807606697
"6474",7.56138081
"6475",8.653949514
"6476",5.83713409
"6477",6.729123739
"6478",9.380317487
"6479",12.37083895
"6480",9.075708632
"6481",8.206541411
"6482",12.56008429
"6483",8.296719187
"6484",11.75307751
"6485",11.53446634
"6486",8.587929924
"6487",8.917986695
"6488",10.16461334
"6489",9.024011267
"6490",4.707712064
